CustomerID,Gender,Senior_Citizen,Partner,Dependents,Tenure,Service_type,Multiple_Lines,Internet_Service_type,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Number_of_Referrals,Offer,Avg_Monthly_Long_Distance_Charges,Avg_Monthly_GB_Download,Upgraded_to_Unlimited_Data,Total_Long_Distance_Charges,Total_Revenue,Churn
7181-OQCUT,Male,0,No,No,21,Phone Service,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Mailed check,103.85,2215,0,Offer D,15.89,3,Yes,333.69,2548.69,No
7182-OVLBJ,Female,0,Yes,Yes,62,Phone Service,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Two Year,Yes,Bank transfer (automatic),101.15,6638.35,4,No,28.64,52,No,1775.68,8444.03,No
7184-LRUUR,Female,0,No,No,22,Phone Service,No,DSL,No,Yes,Yes,No,Yes,No,One Year,No,Bank transfer (automatic),65.25,1441.8,0,No,1.74,85,Yes,38.28,1480.08,No
7188-CBBBA,Female,0,No,No,65,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,One Year,Yes,Electronic check,95.5,6153.85,0,No,27.68,6,No,1799.2,8033.05,No
7190-XHTWJ,Female,0,No,No,38,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,19.3,755.5,0,No,32.63,0,Phone customers,1239.94,1995.44,No
7191-ADRGF,Male,0,Yes,No,44,Internet Service,No phone service,Cable,No,Yes,Yes,No,Yes,Yes,Two Year,No,Bank transfer (automatic),54.3,2390.45,1,No,0,18,Yes,0,2390.45,No
7196-LIWRH,Female,0,No,No,6,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,19.55,124.45,0,Offer E,7.35,0,Phone customers,44.1,168.55,No
7197-VOJMM,Male,0,Yes,No,67,Phone Service,No,DSL,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Credit card (automatic),69.2,4671.65,0,No,47.46,20,Yes,3179.82,7851.47,No
7198-GLXTC,Male,0,No,No,2,Phone Service,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,No,Electronic check,79,143.65,0,No,48.66,21,Yes,97.32,240.97,Yes
7203-OYKCT,Male,0,No,No,72,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic check,104.95,7544.3,0,No,33.93,18,Yes,2442.96,9961.84,No
7205-BAIAD,Female,0,No,No,40,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Bank transfer (automatic),20.6,827.3,0,No,22.89,0,Phone customers,915.6,1742.9,No
7206-GZCDC,Female,1,No,No,1,Phone Service,No,Cable,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,69.25,69.25,0,Offer E,29.68,18,Yes,29.68,98.93,Yes
7206-PQBBZ,Male,1,Yes,No,11,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Two Year,Yes,Electronic check,70.2,834.7,7,Offer D,24.42,29,Yes,268.62,1103.32,No
7207-RMRDB,Female,0,Yes,Yes,65,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,105.5,6985.65,7,No,34.14,26,Yes,2219.1,9204.75,Yes
7208-PSIHR,Female,0,Yes,No,70,Phone Service,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),104.3,7188.5,9,No,5.46,30,No,382.2,7600.7,No
7209-JCUDS,Male,0,No,No,10,Phone Service,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,94.9,1048.85,0,Offer D,40.22,41,Yes,402.2,1451.05,Yes
7216-EWTRS,Female,1,Yes,No,1,Phone Service,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,100.8,100.8,4,No,17.35,23,Yes,17.35,118.15,Yes
7216-KAOID,Male,0,Yes,Yes,41,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Bank transfer (automatic),19.5,798.2,8,Offer B,39.53,0,Phone customers,1620.73,2418.93,No
7217-JYHOQ,Male,0,Yes,Yes,24,Phone Service,No,Cable,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit card (automatic),70.3,1706.45,6,No,44.57,26,Yes,1069.68,2776.13,No
7218-HKQFK,Male,0,Yes,No,2,Phone Service,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,94.2,167.5,4,No,18.79,19,Yes,37.58,205.08,Yes
7219-TLZHO,Female,0,Yes,Yes,4,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,20.85,62.9,1,No,39.89,0,Phone customers,159.56,222.46,No
7225-CBZPL,Male,1,Yes,No,17,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Two Year,Yes,Electronic check,94.8,1563.9,7,No,46.44,13,Yes,789.48,2353.38,No
7225-IILWY,Male,0,Yes,Yes,68,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,25.75,1686.15,10,No,26.83,0,Phone customers,1824.44,3510.59,No
7228-OMTPN,Male,0,No,No,4,Phone Service,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,88.45,370.65,0,No,49.14,15,Yes,196.56,567.21,Yes
7228-PAQPD,Female,0,No,No,14,Phone Service,No,Cable,No,No,No,Yes,No,Yes,One Year,No,Credit card (automatic),59.1,772.85,0,Offer D,34.01,69,Yes,476.14,1248.99,No
7233-DRTRF,Male,0,Yes,No,63,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,102.4,6444.05,1,No,17.75,15,Yes,1118.25,7562.3,No
7233-IOQNP,Female,0,Yes,No,43,Internet Service,No phone service,Cable,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank transfer (automatic),34,1505.35,9,Offer B,0,21,Yes,0,1456.13,No
7233-PAHHL,Male,0,Yes,Yes,66,Phone Service,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed check,84,5714.25,0,Offer A,6.22,26,Yes,410.52,6124.77,No
7234-FECYN,Female,1,No,No,8,Phone Service,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Electronic check,101.35,780.5,0,No,43.98,27,Yes,351.84,1132.34,Yes
7234-KMNRQ,Male,0,No,No,4,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19,73.45,0,No,8.38,0,Phone customers,33.52,106.97,No
7235-NXZCP,Male,1,No,No,2,Phone Service,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Mailed check,74.85,156.4,0,Offer E,45.41,18,Yes,90.82,247.22,Yes
7239-HZZCX,Male,0,No,No,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.75,19.75,0,No,29.33,0,Phone customers,29.33,49.08,Yes
7240-ETPTR,Female,0,Yes,No,9,Internet Service,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,48.75,442.2,1,No,0,10,No,0,452.2,Yes
7240-FQLHE,Female,1,Yes,No,18,Phone Service,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank transfer (automatic),99.75,1836.25,1,No,25.27,15,Yes,454.86,2291.11,Yes
7241-AJHFS,Male,0,No,No,32,Phone Service,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank transfer (automatic),87.65,2766.4,0,No,6.2,25,No,198.4,3066.93,No
7242-EDTYC,Male,0,No,Yes,44,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer (automatic),19.55,819.95,0,Offer B,14.37,0,Phone customers,632.28,1452.23,No
7242-QZLXF,Male,0,No,Yes,1,Internet Service,No phone service,Cable,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,25.3,25.3,0,No,0,51,No,0,35.3,Yes
7243-LCGGZ,Female,0,No,No,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,20.9,20.9,0,No,10.21,0,Phone customers,10.21,31.11,No
7244-KXYZN,Female,0,No,No,24,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Credit card (automatic),20.45,527.35,0,No,5.98,0,Phone customers,143.52,670.87,No
7244-QWYHG,Male,0,Yes,No,50,Internet Service,No phone service,DSL,Yes,No,No,Yes,Yes,No,One Year,Yes,Bank transfer (automatic),44.45,2188.45,3,Offer B,0,73,Yes,0,2188.45,No
7245-JMTTQ,Female,0,No,No,51,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic check,111.5,5703.25,0,Offer B,43.79,82,Yes,2233.29,7936.54,No
7245-NIIWQ,Female,0,No,No,3,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,69.85,199.85,0,Offer E,34.76,21,Yes,104.28,304.13,No
7246-ZGQDF,Female,0,No,Yes,1,Phone Service,No,DSL,Yes,No,No,Yes,No,No,Month-to-Month,No,Electronic check,54.5,54.5,0,No,33.21,75,Yes,33.21,87.71,No
7247-XOZPB,Male,0,Yes,No,53,Phone Service,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One Year,No,Bank transfer (automatic),77.4,4155.95,1,Offer B,47.55,13,Yes,2520.15,6676.1,No
7248-VZQLC,Female,1,No,No,47,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank transfer (automatic),85.2,3969.35,0,No,16.83,12,Yes,791.01,4760.36,Yes
7249-WBIYX,Male,0,Yes,No,10,Phone Service,Yes,Cable,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,85.6,813.85,1,No,30.1,29,Yes,301,1114.85,Yes
7250-EQKIY,Female,0,Yes,Yes,1,Phone Service,No,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Mailed check,50.45,50.45,1,Offer E,9.73,29,Yes,9.73,60.18,Yes
7251-LJBQN,Female,1,No,No,40,Phone Service,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit card (automatic),103.75,4188.4,0,No,28.54,24,Yes,1141.6,5330,No
7251-XFOIL,Female,0,No,No,61,Phone Service,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,No,Mailed check,89.2,5500.6,0,Offer B,14.52,27,Yes,885.72,6386.32,No
7252-NTGSS,Female,0,No,No,1,Phone Service,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Mailed check,45.15,45.15,0,No,42.34,10,Yes,42.34,87.49,No
7253-UVNDW,Female,0,No,No,46,Phone Service,No,DSL,No,No,Yes,Yes,No,No,Two Year,No,Credit card (automatic),54.35,2460.15,0,No,45.2,17,Yes,2079.2,4539.35,Yes
7254-IQWOZ,Male,0,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,69.65,69.65,0,Offer E,28.7,69,Yes,28.7,98.35,Yes
7255-SSFBC,Male,0,Yes,Yes,72,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),112.25,8041.65,2,Offer A,11.66,28,Yes,839.52,8881.17,No
7266-GSSJX,Male,0,Yes,Yes,11,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Electronic check,20.45,250.8,3,No,16.67,0,Phone customers,183.37,434.17,No
7267-FRMJW,Female,0,Yes,Yes,25,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,20.1,486.05,1,Offer C,4.57,0,Phone customers,114.25,600.3,No
7268-IGMFD,Male,1,No,No,18,Phone Service,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Two Year,No,Bank transfer (automatic),93.9,1743.9,0,Offer D,1.92,25,Yes,34.56,1778.46,No
7268-WNTCP,Male,0,Yes,Yes,62,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer (automatic),20.45,1297.35,2,No,1.87,0,Phone customers,115.94,1413.29,No
7269-JISCY,Female,0,No,No,55,Phone Service,No,DSL,No,No,No,No,No,No,One Year,No,Bank transfer (automatic),45.05,2462.6,0,No,33.6,5,Yes,1848,4310.6,No
7270-BDIOA,Female,0,No,No,22,Phone Service,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic check,90,1993.8,0,No,12.19,23,Yes,268.18,2261.98,Yes
7271-AJDTL,Female,0,Yes,No,55,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit card (automatic),94.45,5073.1,1,No,34.61,16,Yes,1903.55,6976.65,No
7272-QDCKA,Male,0,No,No,28,Phone Service,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Electronic check,100.2,2688.45,0,Offer C,12.36,13,Yes,346.08,2991.89,No
7273-TEFQD,Male,1,No,No,3,Internet Service,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic check,41.15,132.2,0,Offer E,0,28,Yes,0,132.2,Yes
7274-CGTOD,Male,0,No,No,62,Internet Service,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank transfer (automatic),43.7,2618.3,0,No,0,51,Yes,0,2618.3,No
7274-RTAPZ,Male,0,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,90.55,90.55,0,Offer E,7.15,48,Yes,7.15,97.7,Yes
7277-KAMWT,Male,0,No,No,13,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card (automatic),20,268.45,0,Offer D,1.61,0,Phone customers,20.93,289.38,No
7277-OZCGZ,Female,0,No,No,22,Phone Service,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Electronic check,89.05,1886.25,0,No,6,8,Yes,132,2018.25,No
7278-CKDNC,Male,1,No,No,24,Phone Service,Yes,Fiber Optic,No,Yes,No,No,No,No,Two Year,Yes,Electronic check,80.5,2088.45,0,No,46.13,23,Yes,1107.12,3195.57,No
7279-BUYWN,Female,1,No,No,41,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,113.2,4689.5,0,No,27.95,23,Yes,1145.95,5835.45,Yes
7279-NMVJC,Female,0,No,No,17,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Bank transfer (automatic),19.9,323.15,0,No,25.62,0,Phone customers,435.54,758.69,No
7284-BUYEC,Female,0,No,No,5,Internet Service,No phone service,Cable,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),50.95,229.4,0,Offer E,0,26,Yes,0,229.4,No
7284-ZZLOH,Male,0,Yes,No,45,Phone Service,No,DSL,Yes,No,Yes,No,No,No,Two Year,No,Credit card (automatic),53.3,2296.25,10,No,43.27,4,No,1947.15,4333.4,No
7285-KLOTR,Female,0,Yes,No,12,Phone Service,Yes,Cable,Yes,No,Yes,No,Yes,Yes,One Year,No,Electronic check,78.85,876.75,3,No,25.09,17,Yes,301.08,1177.83,No
7291-CDTMJ,Male,0,No,No,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Bank transfer (automatic),19.65,19.65,0,Offer E,13.85,0,Phone customers,13.85,33.5,No
7293-LSCDV,Female,0,Yes,Yes,60,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Credit card (automatic),19.25,1103.25,2,No,23.68,0,Phone customers,1420.8,2524.05,No
7294-TMAOP,Female,0,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,No,Electronic check,90.55,90.55,0,Offer E,15.44,51,No,15.44,165.99,Yes
7295-JOMMD,Female,0,No,Yes,4,Phone Service,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank transfer (automatic),98.1,396.3,0,Offer E,5.63,18,Yes,22.52,418.82,Yes
7296-PIXQY,Female,0,Yes,Yes,14,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Electronic check,70.2,1046.5,0,Offer D,23,17,Yes,322,1368.5,No
7297-DVYGA,Female,0,No,No,51,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Bank transfer (automatic),19.85,996.95,0,Offer B,29.87,0,Phone customers,1523.37,2520.32,No
7298-IZWLY,Female,0,No,No,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Mailed check,19.4,19.4,0,No,23.97,0,Phone customers,23.97,43.37,No
7299-GNVPL,Female,0,Yes,Yes,23,Phone Service,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Mailed check,84.4,1936.85,5,No,27.24,82,Yes,626.52,2563.37,No
7301-ABVAD,Female,0,No,No,72,Phone Service,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank transfer (automatic),86.6,6350.5,0,No,8.29,13,Yes,596.88,6947.38,No
7302-ZHMHP,Female,0,No,No,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.15,19.15,0,No,22.37,0,Phone customers,22.37,41.52,No
7305-ZWMAJ,Male,0,Yes,No,30,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Credit card (automatic),20.7,587.1,2,No,22.89,0,Phone customers,686.7,1273.8,No
7306-YDSOI,Male,0,Yes,Yes,69,Phone Service,No,DSL,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank transfer (automatic),59.75,4069.9,4,Offer A,49.4,12,Yes,3408.6,7478.5,No
7310-EGVHZ,Male,0,No,No,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Bank transfer (automatic),20.2,20.2,0,Offer E,24.48,0,Phone customers,24.48,44.68,No
7311-MQJCH,Female,0,No,No,5,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,19.55,99.6,0,No,37.97,0,Phone customers,189.85,289.45,No
7312-XSBAT,Male,0,No,No,1,Phone Service,No,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Electronic check,49.75,49.75,0,Offer E,41.79,14,Yes,41.79,91.54,No
7314-OXENN,Male,0,No,No,2,Phone Service,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic check,82,184.65,0,No,41.18,14,Yes,82.36,267.01,Yes
7315-WYOAW,Male,0,No,No,13,Phone Service,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Electronic check,100.75,1313.25,0,Offer D,44.43,41,No,577.59,2010.84,No
7317-GGVPB,Male,0,Yes,No,71,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit card (automatic),108.6,7690.9,1,Offer A,5.76,11,No,408.96,8119.86,Yes
7318-EIVKO,Male,0,No,No,8,Phone Service,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,59.25,436.6,0,Offer E,48.2,22,Yes,385.6,822.2,No
7319-VENRZ,Male,0,No,No,7,Phone Service,No,Cable,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank transfer (automatic),64.3,445.95,0,Offer E,31.84,58,Yes,222.88,668.83,No
7319-ZNRTR,Male,0,Yes,Yes,25,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,19.6,411.15,1,No,15.76,0,Phone customers,394,805.15,No
7321-KKSDU,Male,0,No,Yes,32,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,20.5,696.8,0,No,16.94,0,Phone customers,542.08,1238.88,No
7321-PKUYW,Female,0,No,No,11,Phone Service,Yes,Cable,No,No,No,Yes,Yes,No,Month-to-Month,No,Electronic check,90.15,987.95,0,Offer D,22.36,3,Yes,245.96,1233.91,Yes
7321-VGNKU,Female,0,Yes,No,2,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,70.35,120.25,1,Offer E,7.7,22,No,15.4,155.65,No
7321-ZNSLA,Male,0,Yes,Yes,13,Internet Service,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two Year,No,Mailed check,40.55,590.35,0,No,0,57,Yes,0,590.35,No
7322-OCWHC,Male,1,Yes,No,72,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank transfer (automatic),93.05,6735.05,10,Offer A,1.34,30,Yes,96.48,6831.53,No
7325-ENZFI,Female,0,No,No,39,Internet Service,No phone service,DSL,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank transfer (automatic),40.3,1630.4,0,No,0,19,Yes,0,1630.4,No
7326-RIGQZ,Male,0,Yes,Yes,6,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,69.8,377.85,9,No,38.5,20,Yes,231,608.85,No
7328-OWMOM,Female,0,No,Yes,31,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Credit card (automatic),20.1,589.25,0,Offer C,33.71,0,Phone customers,1045.01,1634.26,No
7328-ZJAJO,Female,0,Yes,Yes,59,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card (automatic),19.5,1222.65,1,No,9.51,0,Phone customers,561.09,1783.74,No
7330-WZLNC,Female,0,No,No,5,Phone Service,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic check,90.8,455.5,0,Offer E,1.49,51,Yes,7.45,462.95,Yes
7336-RLLRH,Male,0,Yes,No,27,Phone Service,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed check,80.85,2204.35,3,Offer C,11.83,14,Yes,319.41,2523.76,No
7337-CINUD,Female,0,Yes,Yes,8,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer (automatic),19.5,159.35,6,No,17.2,0,Phone customers,137.6,296.95,No
7338-ERIVA,Male,0,No,Yes,39,Internet Service,No phone service,DSL,Yes,No,No,Yes,Yes,No,One Year,No,Bank transfer (automatic),45.05,1790.6,0,Offer C,0,13,Yes,0,1790.6,No
7339-POGZN,Female,0,No,No,4,Phone Service,Yes,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic check,50.7,214.55,0,No,16.25,51,Yes,65,239.63,No
7340-KEFQE,Female,0,Yes,Yes,51,Internet Service,No phone service,Cable,Yes,No,No,Yes,No,No,Two Year,No,Bank transfer (automatic),34.2,1782,7,Offer B,0,27,Yes,0,1772.61,No
7341-LXCAF,Male,0,Yes,No,4,Phone Service,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,74.65,301.4,8,No,48.64,30,Yes,194.56,495.96,Yes
7343-EOBEU,Male,0,Yes,No,3,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Mailed check,23.6,89.05,9,Offer E,14.1,0,Phone customers,42.3,131.35,No
7346-MEDWM,Female,0,No,No,59,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Electronic check,83.25,4949.1,0,Offer B,31.23,16,Yes,1842.57,6791.67,No
7349-ALMUX,Male,0,No,No,37,Phone Service,No,Cable,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank transfer (automatic),65.6,2313.8,0,No,38.43,30,Yes,1421.91,3735.71,No
7351-KYHQH,Female,1,No,No,7,Phone Service,No,Cable,No,Yes,Yes,No,Yes,No,Two Year,Yes,Electronic check,64.95,493.65,0,No,7.82,7,Yes,54.74,548.39,No
7351-MHQVU,Female,0,No,No,6,Internet Service,No phone service,Cable,Yes,Yes,No,Yes,No,Yes,Month-to-Month,No,Credit card (automatic),50.95,307.6,0,Offer E,0,23,Yes,0,307.6,No
7353-YOWFP,Female,0,No,No,7,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,20.25,129.15,0,No,39.59,0,Phone customers,277.13,406.28,No
7354-OIJLX,Male,0,No,No,9,Phone Service,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,75.85,724.65,0,Offer E,7.32,11,Yes,65.88,790.53,No
7356-AYNJP,Female,0,No,No,4,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,23.9,97.5,0,Offer E,6.36,0,Phone customers,25.44,122.94,No
